,TractFIPS,City
1860,06037194101.0,Los Angeles
1861,06037189903.0,Los Angeles
1862,06037127603.0,Los Angeles
1863,06037128802.0,Los Angeles
1864,06037127803.0,Los Angeles
1865,06037297201.0,Los Angeles
1866,06037127711.0,Los Angeles
1867,06037127806.0,Los Angeles
1868,06037265602.0,Los Angeles
1869,06037115403.0,Los Angeles
1870,06037127103.0,Los Angeles
1871,06037128601.0,Los Angeles
1872,06037128101.0,Los Angeles
1873,06037219901.0,Los Angeles
1874,06037132502.0,Los Angeles
1875,06037134904.0,Los Angeles
1876,06037141201.0,Los Angeles
1877,06037183221.0,Los Angeles
1878,06037143603.0,Los Angeles
1879,06037183401.0,Los Angeles
1880,06037141102.0,Los Angeles
1881,06037141304.0,Los Angeles
1882,06037141202.0,Los Angeles
1883,06037121210.0,Los Angeles
1884,06037183222.0,Los Angeles
1885,06037123020.0,Los Angeles
1886,06037122120.0,Los Angeles
1887,06037123103.0,Los Angeles
1888,06037122200.0,Los Angeles
1889,06037122000.0,Los Angeles
1890,06037101220.0,Los Angeles
1891,06037101210.0,Los Angeles
1892,06037121900.0,Los Angeles
1893,06037134002.0,Los Angeles
1894,06037124000.0,Los Angeles
1895,06037124400.0,Los Angeles
1896,06037139001.0,Los Angeles
1897,06037134423.0,Los Angeles
1898,06037137104.0,Los Angeles
1899,06037139402.0,Los Angeles
1900,06037269907.0,Los Angeles
1901,06037121020.0,Los Angeles
1902,06037120300.0,Los Angeles
1903,06037121600.0,Los Angeles
1904,06037121010.0,Los Angeles
1905,06037276604.0,Los Angeles
1906,06037293306.0,Los Angeles
1907,06037276603.0,Los Angeles
1908,06037124102.0,Los Angeles
1909,06037124201.0,Los Angeles
1910,06037124300.0,Los Angeles
1911,06037124600.0,Los Angeles
1912,06037120400.0,Los Angeles
1913,06037120105.0,Los Angeles
1914,06037189701.0,Los Angeles
1915,06037212502.0,Los Angeles
1916,06037219800.0,Los Angeles
1917,06037220000.0,Los Angeles
1918,06037219500.0,Los Angeles
1919,06037221210.0,Los Angeles
1920,06037221220.0,Los Angeles
1921,06037211201.0,Los Angeles
1922,06037232300.0,Los Angeles
1923,06037232400.0,Los Angeles
1924,06037232800.0,Los Angeles
1925,06037232600.0,Los Angeles
1926,06037234200.0,Los Angeles
1927,06037232700.0,Los Angeles
1928,06037232500.0,Los Angeles
1929,06037234000.0,Los Angeles
1930,06037239310.0,Los Angeles
1931,06037240600.0,Los Angeles
1932,06037277000.0,Los Angeles
1933,06037221120.0,Los Angeles
1934,06037224410.0,Los Angeles
1935,06037271702.0,Los Angeles
1936,06037218800.0,Los Angeles
1937,06037214000.0,Los Angeles
1938,06037217100.0,Los Angeles
1939,06037216800.0,Los Angeles
1940,06037214100.0,Los Angeles
1941,06037216900.0,Los Angeles
1942,06037218210.0,Los Angeles
1943,06037218110.0,Los Angeles
1944,06037218220.0,Los Angeles
1945,06037276601.0,Los Angeles
1946,06037217200.0,Los Angeles
1947,06037218500.0,Los Angeles
1948,06037219020.0,Los Angeles
1949,06037218600.0,Los Angeles
1950,06037218900.0,Los Angeles
1951,06037218400.0,Los Angeles
1952,06037267404.0,Los Angeles
1953,06037209401.0,Los Angeles
1954,06037267300.0,Los Angeles
1955,06037218300.0,Los Angeles
1956,06037214400.0,Los Angeles
1957,06037271600.0,Los Angeles
1958,06037265510.0,Los Angeles
1959,06037117301.0,Los Angeles
1960,06037119310.0,Los Angeles
1961,06037117530.0,Los Angeles
1962,06037234902.0,Los Angeles
1963,06037237101.0,Los Angeles
1964,06037237202.0,Los Angeles
1965,06037221602.0,Los Angeles
1966,06037236204.0,Los Angeles
1967,06037236203.0,Los Angeles
1968,06037119340.0,Los Angeles
1969,06037239602.0,Los Angeles
1970,06037239701.0,Los Angeles
1971,06037239501.0,Los Angeles
1972,06037237402.0,Los Angeles
1973,06037239502.0,Los Angeles
1974,06037237401.0,Los Angeles
1975,06037181400.0,Los Angeles
1976,06037117405.0,Los Angeles
1977,06037103300.0,Los Angeles
1978,06037113232.0,Los Angeles
1979,06037113233.0,Los Angeles
1980,06037221302.0,Los Angeles
1981,06037192420.0,Los Angeles
1982,06037231500.0,Los Angeles
1983,06037106403.0,Los Angeles
1984,06037106114.0,Los Angeles
1985,06037106113.0,Los Angeles
1986,06037106112.0,Los Angeles
1987,06037104105.0,Los Angeles
1988,06037141500.0,Los Angeles
1989,06037104103.0,Los Angeles
1990,06037103400.0,Los Angeles
1991,06037101300.0,Los Angeles
1992,06037103101.0,Los Angeles
1993,06037106520.0,Los Angeles
1994,06037106604.0,Los Angeles
1995,06037106510.0,Los Angeles
1996,06037106641.0,Los Angeles
1997,06037113234.0,Los Angeles
1998,06037103102.0,Los Angeles
1999,06037189400.0,Los Angeles
2000,06037213402.0,Los Angeles
2001,06037216200.0,Los Angeles
2002,06037138000.0,Los Angeles
2003,06037137504.0,Los Angeles
2004,06037143200.0,Los Angeles
2005,06037201302.0,Los Angeles
2006,06037143300.0,Los Angeles
2007,06037201401.0,Los Angeles
2008,06037201402.0,Los Angeles
2009,06037201301.0,Los Angeles
2010,06037139302.0,Los Angeles
2011,06037139600.0,Los Angeles
2012,06037139502.0,Los Angeles
2013,06037139301.0,Los Angeles
2014,06037139801.0,Los Angeles
2015,06037139701.0,Los Angeles
2016,06037181000.0,Los Angeles
2017,06037143400.0,Los Angeles
2018,06037143500.0,Los Angeles
2019,06037139200.0,Los Angeles
2020,06037195802.0,Los Angeles
2021,06037195500.0,Los Angeles
2022,06037195600.0,Los Angeles
2023,06037204920.0,Los Angeles
2024,06037206020.0,Los Angeles
2025,06037206050.0,Los Angeles
2026,06037205120.0,Los Angeles
2027,06037206010.0,Los Angeles
2028,06037207400.0,Los Angeles
2029,06037192520.0,Los Angeles
2030,06037192510.0,Los Angeles
2031,06037183101.0,Los Angeles
2032,06037192410.0,Los Angeles
2033,06037195300.0,Los Angeles
2034,06037192700.0,Los Angeles
2035,06037194500.0,Los Angeles
2036,06037195100.0,Los Angeles
2037,06037137501.0,Los Angeles
2038,06037137502.0,Los Angeles
2039,06037195720.0,Los Angeles
2040,06037195710.0,Los Angeles
2041,06037192610.0,Los Angeles
2042,06037216300.0,Los Angeles
2043,06037181500.0,Los Angeles
2044,06037183520.0,Los Angeles
2045,06037187300.0,Los Angeles
2046,06037187102.0,Los Angeles
2047,06037237500.0,Los Angeles
2048,06037236400.0,Los Angeles
2049,06037213202.0,Los Angeles
2050,06037213201.0,Los Angeles
2051,06037134306.0,Los Angeles
2052,06037128302.0,Los Angeles
2053,06037119320.0,Los Angeles
2054,06037294520.0,Los Angeles
2055,06037213320.0,Los Angeles
2056,06037213401.0,Los Angeles
2057,06037214700.0,Los Angeles
2058,06037213310.0,Los Angeles
2059,06037216700.0,Los Angeles
2060,06037216100.0,Los Angeles
2061,06037214800.0,Los Angeles
2062,06037187200.0,Los Angeles
2063,06037199110.0,Los Angeles
2064,06037199000.0,Los Angeles
2065,06037197700.0,Los Angeles
2066,06037183300.0,Los Angeles
2067,06037183610.0,Los Angeles
2068,06037183510.0,Los Angeles
2069,06037192300.0,Los Angeles
2070,06037183220.0,Los Angeles
2071,06037195400.0,Los Angeles
2072,06037183820.0,Los Angeles
2073,06037185202.0,Los Angeles
2074,06037181600.0,Los Angeles
2075,06037185100.0,Los Angeles
2076,06037185320.0,Los Angeles
2077,06037186401.0,Los Angeles
2078,06037197200.0,Los Angeles
2079,06037197300.0,Los Angeles
2080,06037197410.0,Los Angeles
2081,06037197500.0,Los Angeles
2082,06037197420.0,Los Angeles
2083,06037197600.0,Los Angeles
2084,06037185310.0,Los Angeles
2085,06037189600.0,Los Angeles
2086,06037220100.0,Los Angeles
2087,06037106603.0,Los Angeles
2088,06037269100.0,Los Angeles
2089,06037269500.0,Los Angeles
2090,06037269300.0,Los Angeles
2091,06037229100.0,Los Angeles
2092,06037228900.0,Los Angeles
2093,06037228800.0,Los Angeles
2094,06037237710.0,Los Angeles
2095,06037241110.0,Los Angeles
2096,06037241120.0,Los Angeles
2097,06037239330.0,Los Angeles
2098,06037240800.0,Los Angeles
2099,06037240700.0,Los Angeles
2100,06037240900.0,Los Angeles
2101,06037241400.0,Los Angeles
2102,06037262302.0,Los Angeles
2103,06037229300.0,Los Angeles
2104,06037229200.0,Los Angeles
2105,06037269700.0,Los Angeles
2106,06037229410.0,Los Angeles
2107,06037228100.0,Los Angeles
2108,06037228720.0,Los Angeles
2109,06037267200.0,Los Angeles
2110,06037267600.0,Los Angeles
2111,06037265420.0,Los Angeles
2112,06037236202.0,Los Angeles
2113,06037235201.0,Los Angeles
2114,06037235202.0,Los Angeles
2115,06037236100.0,Los Angeles
2116,06037236000.0,Los Angeles
2117,06037269800.0,Los Angeles
2118,06037269000.0,Los Angeles
2119,06037228320.0,Los Angeles
2120,06037226410.0,Los Angeles
2121,06037228210.0,Los Angeles
2122,06037227020.0,Los Angeles
2123,06037228310.0,Los Angeles
2124,06037228220.0,Los Angeles
2125,06037228420.0,Los Angeles
2126,06037228710.0,Los Angeles
2127,06037267800.0,Los Angeles
2128,06037229420.0,Los Angeles
2129,06037231400.0,Los Angeles
2130,06037242700.0,Los Angeles
2131,06037261200.0,Los Angeles
2132,06037243100.0,Los Angeles
2133,06037242200.0,Los Angeles
2134,06037221820.0,Los Angeles
2135,06037219700.0,Los Angeles
2136,06037264301.0,Los Angeles
2137,06037242000.0,Los Angeles
2138,06037264000.0,Los Angeles
2139,06037264302.0,Los Angeles
2140,06037267502.0,Los Angeles
2141,06037271802.0,Los Angeles
2142,06037271701.0,Los Angeles
2143,06037273600.0,Los Angeles
2144,06037273200.0,Los Angeles
2145,06037273100.0,Los Angeles
2146,06037273300.0,Los Angeles
2147,06037242100.0,Los Angeles
2148,06037231210.0,Los Angeles
2149,06037243000.0,Los Angeles
2150,06037231900.0,Los Angeles
2151,06037231710.0,Los Angeles
2152,06037231300.0,Los Angeles
2153,06037231600.0,Los Angeles
2154,06037231220.0,Los Angeles
2155,06037231100.0,Los Angeles
2156,06037240200.0,Los Angeles
2157,06037240010.0,Los Angeles
2158,06037240300.0,Los Angeles
2159,06037240500.0,Los Angeles
2160,06037271400.0,Los Angeles
2161,06037271100.0,Los Angeles
2162,06037270300.0,Los Angeles
2163,06037270200.0,Los Angeles
2164,06037271200.0,Los Angeles
2165,06037271300.0,Los Angeles
2166,06037232110.0,Los Angeles
2167,06037231800.0,Los Angeles
2168,06037232200.0,Los Angeles
2169,06037265520.0,Los Angeles
2170,06037265700.0,Los Angeles
2171,06037267700.0,Los Angeles
2172,06037211703.0,Los Angeles
2173,06037207301.0,Los Angeles
2174,06037207502.0,Los Angeles
2175,06037212701.0,Los Angeles
2176,06037207102.0,Los Angeles
2177,06037207101.0,Los Angeles
2178,06037294830.0,Los Angeles
2179,06037273800.0,Los Angeles
2180,06037274100.0,Los Angeles
2181,06037221500.0,Los Angeles
2182,06037222200.0,Los Angeles
2183,06037222100.0,Los Angeles
2184,06037221710.0,Los Angeles
2185,06037221900.0,Los Angeles
2186,06037222500.0,Los Angeles
2187,06037222700.0,Los Angeles
2188,06037224020.0,Los Angeles
2189,06037226002.0,Los Angeles
2190,06037224010.0,Los Angeles
2191,06037226001.0,Los Angeles
2192,06037222002.0,Los Angeles
2193,06037212702.0,Los Angeles
2194,06037221304.0,Los Angeles
2195,06037216401.0,Los Angeles
2196,06037127805.0,Los Angeles
2197,06037216402.0,Los Angeles
2198,06037221401.0,Los Angeles
2199,06037215101.0,Los Angeles
2200,06037218702.0,Los Angeles
2201,06037218701.0,Los Angeles
2202,06037217001.0,Los Angeles
2203,06037122122.0,Los Angeles
2204,06037214501.0,Los Angeles
2205,06037219902.0,Los Angeles
2206,06037183104.0,Los Angeles
2207,06037183103.0,Los Angeles
2208,06037186301.0,Los Angeles
2209,06037206031.0,Los Angeles
2210,06037221402.0,Los Angeles
2211,06037265303.0,Los Angeles
2212,06037234700.0,Los Angeles
2213,06037265304.0,Los Angeles
2214,06037212202.0,Los Angeles
2215,06037212204.0,Los Angeles
2216,06037212304.0,Los Angeles
2217,06037212306.0,Los Angeles
2218,06037212620.0,Los Angeles
2219,06037212610.0,Los Angeles
2220,06037212900.0,Los Angeles
2221,06037212800.0,Los Angeles
2222,06037211701.0,Los Angeles
2223,06037213100.0,Los Angeles
2224,06037211500.0,Los Angeles
2225,06037224320.0,Los Angeles
2226,06037224420.0,Los Angeles
2227,06037224200.0,Los Angeles
2228,06037224600.0,Los Angeles
2229,06037224700.0,Los Angeles
2230,06037267100.0,Los Angeles
2231,06037212420.0,Los Angeles
2232,06037211910.0,Los Angeles
2233,06037211000.0,Los Angeles
2234,06037238000.0,Los Angeles
2235,06037265410.0,Los Angeles
2236,06037234300.0,Los Angeles
2237,06037265305.0,Los Angeles
2238,06037235100.0,Los Angeles
2239,06037234600.0,Los Angeles
2240,06037265301.0,Los Angeles
2241,06037265100.0,Los Angeles
2242,06037211410.0,Los Angeles
2243,06037271500.0,Los Angeles
2244,06037211310.0,Los Angeles
2245,06037238310.0,Los Angeles
2246,06037239320.0,Los Angeles
2247,06037238320.0,Los Angeles
2248,06037211120.0,Los Angeles
2249,06037238100.0,Los Angeles
2250,06037237800.0,Los Angeles
2251,06037238200.0,Los Angeles
2252,06037238400.0,Los Angeles
2253,06037237720.0,Los Angeles
2254,06037272302.0,Los Angeles
2255,06037273700.0,Los Angeles
2256,06037272301.0,Los Angeles
2257,06037232120.0,Los Angeles
2258,47157000900.0,Memphis
2259,47157022220.0,Memphis
2260,47157020523.0,Memphis
2261,47157022121.0,Memphis
2262,47157021126.0,Memphis
2263,47157021312.0,Memphis
2264,47157005900.0,Memphis
2265,47157005600.0,Memphis
2266,47157006200.0,Memphis
2267,47157006000.0,Memphis
2268,47157022111.0,Memphis
2269,47157022022.0,Memphis
2270,47157006400.0,Memphis
2271,47157007400.0,Memphis
2272,47157007500.0,Memphis
2273,47157022321.0,Memphis
2274,47157022310.0,Memphis
2275,47157020524.0,Memphis
2276,47157022024.0,Memphis
2277,47157021746.0,Memphis
2278,47157022112.0,Memphis
2279,47157004600.0,Memphis
2280,47157003500.0,Memphis
2281,47157021141.0,Memphis
2282,47157980400.0,Memphis
2283,47157003700.0,Memphis
2284,47157003600.0,Memphis
2285,47157021140.0,Memphis
2286,47157011100.0,Memphis
2287,47157003900.0,Memphis
2288,47157021311.0,Memphis
2289,47157022600.0,Memphis
2290,47157022122.0,Memphis
2291,47157009902.0,Memphis
2292,47157021125.0,Memphis
2293,47157021726.0,Memphis
2294,47157021747.0,Memphis
2295,47157021725.0,Memphis
2296,47157022023.0,Memphis
2297,47157006500.0,Memphis
2298,47157000700.0,Memphis
2299,47157001100.0,Memphis
2300,47157010120.0,Memphis
2301,47157021135.0,Memphis
2302,47157003300.0,Memphis
2303,47157021138.0,Memphis
2304,47157021331.0,Memphis
2305,47157000600.0,Memphis
2306,47157009200.0,Memphis
2307,47157022130.0,Memphis
2308,47157005700.0,Memphis
2309,47157005300.0,Memphis
2310,47157022410.0,Memphis
2311,47157021320.0,Memphis
2312,47157007300.0,Memphis
2313,47157003100.0,Memphis
2314,47157003200.0,Memphis
2315,47157000800.0,Memphis
2316,47157008500.0,Memphis
2317,47157000100.0,Memphis
2318,47157000400.0,Memphis
2319,47157020610.0,Memphis
2320,47157003000.0,Memphis
2321,47157002900.0,Memphis
2322,47157002800.0,Memphis
2323,47157002700.0,Memphis
2324,47157002600.0,Memphis
2325,47157002500.0,Memphis
2326,47157002400.0,Memphis
2327,47157002100.0,Memphis
2328,47157002000.0,Memphis
2329,47157001900.0,Memphis
2330,47157001700.0,Memphis
2331,47157001500.0,Memphis
2332,47157001400.0,Memphis
2333,47157001200.0,Memphis
2334,47157001300.0,Memphis
2335,47157007810.0,Memphis
2336,47157001600.0,Memphis
2337,47157004200.0,Memphis
2338,47157021724.0,Memphis
2339,47157003400.0,Memphis
2340,47157004500.0,Memphis
2341,47157006600.0,Memphis
2342,47157008700.0,Memphis
2343,47157008120.0,Memphis
2344,47157008600.0,Memphis
2345,47157021721.0,Memphis
2346,47157008800.0,Memphis
2347,47157008900.0,Memphis
2348,47157009100.0,Memphis
2349,47157021731.0,Memphis
2350,47157021741.0,Memphis
2351,47157021732.0,Memphis
2352,47157006700.0,Memphis
2353,47157009400.0,Memphis
2354,47157009300.0,Memphis
2355,47157009500.0,Memphis
2356,47157009600.0,Memphis
2357,47157009700.0,Memphis
2358,47157008110.0,Memphis
2359,47157009800.0,Memphis
2360,47157008000.0,Memphis
2361,47157007900.0,Memphis
2362,47157010220.0,Memphis
2363,47157005500.0,Memphis
2364,47157010500.0,Memphis
2365,47157020512.0,Memphis
2366,47157020521.0,Memphis
2367,47157021342.0,Memphis
2368,47157021710.0,Memphis
2369,47157022210.0,Memphis
2370,47157021200.0,Memphis
2371,47157008200.0,Memphis
2372,47157011200.0,Memphis
2373,47157011300.0,Memphis
2374,47157011400.0,Memphis
2375,47157011500.0,Memphis
2376,47157022700.0,Memphis
2377,47157011800.0,Memphis
2378,47157007822.0,Memphis
2379,47157007821.0,Memphis
2380,47157010000.0,Memphis
2381,47157011600.0,Memphis
2382,47157021900.0,Memphis
2383,47157021112.0,Memphis
2384,47157006300.0,Memphis
2385,47157022330.0,Memphis
2386,47157021122.0,Memphis
2387,47157021137.0,Memphis
2388,47157021136.0,Memphis
2389,47157004300.0,Memphis
2390,47157009901.0,Memphis
2391,47157021334.0,Memphis
2392,47157022500.0,Memphis
2393,47157020532.0,Memphis
2394,47157021142.0,Memphis
2395,47157011700.0,Memphis
2396,47157021744.0,Memphis
2397,47157020621.0,Memphis
2398,47157010110.0,Memphis
2399,47157010300.0,Memphis
2400,47157021113.0,Memphis
2401,47157021111.0,Memphis
2402,47157021333.0,Memphis
2403,47157010620.0,Memphis
2404,47157006900.0,Memphis
2405,47157010210.0,Memphis
2406,47157010630.0,Memphis
2407,47157006800.0,Memphis
2408,47157010610.0,Memphis
2409,47157007100.0,Memphis
2410,47157007000.0,Memphis
2411,47157010720.0,Memphis
2412,47157007200.0,Memphis
2413,47157010810.0,Memphis
2414,47157010820.0,Memphis
2415,47157010710.0,Memphis
2416,47157011010.0,Memphis
2417,47157011020.0,Memphis
2418,47157020511.0,Memphis
2419,47157020542.0,Memphis
2420,47157020541.0,Memphis
2421,47157022322.0,Memphis
2422,36047055700.0,New York
2423,36047056300.0,New York
2424,36047078400.0,New York
2425,36047086200.0,New York
2426,36047055500.0,New York
2427,36005026702.0,New York
2428,36047111000.0,New York
2429,36047026800.0,New York
2430,36047008200.0,New York
2431,36047033700.0,New York
2432,36047028900.0,New York
2433,36047031702.0,New York
2434,36047055300.0,New York
2435,36047053700.0,New York
2436,36047055600.0,New York
2437,36047055400.0,New York
2438,36047055000.0,New York
2439,36005033201.0,New York
2440,36047056200.0,New York
2441,36047054900.0,New York
2442,36047054700.0,New York
2443,36047054800.0,New York
2444,36047054400.0,New York
2445,36047053900.0,New York
2446,36005006300.0,New York
2447,36047057100.0,New York
2448,36005021700.0,New York
2449,36047056400.0,New York
2450,36047004300.0,New York
2451,36047056900.0,New York
2452,36047038300.0,New York
2453,36047090200.0,New York
2454,36047090000.0,New York
2455,36005040302.0,New York
2456,36047057900.0,New York
2457,36047085400.0,New York
2458,36047085000.0,New York
2459,36047059401.0,New York
2460,36047059000.0,New York
2461,36047058800.0,New York
2462,36047058000.0,New York
2463,36047083600.0,New York
2464,36047084000.0,New York
2465,36047056500.0,New York
2466,36047057000.0,New York
2467,36047030300.0,New York
2468,36047057500.0,New York
2469,36047056800.0,New York
2470,36047057600.0,New York
2471,36047056600.0,New York
2472,36047057800.0,New York
2473,36047049100.0,New York
2474,36047036100.0,New York
2475,36047047200.0,New York
2476,36047044700.0,New York
2477,36047043800.0,New York
2478,36047039400.0,New York
2479,36047035100.0,New York
2480,36047042400.0,New York
2481,36047050300.0,New York
2482,36047055200.0,New York
2483,36047057300.0,New York
2484,36005007600.0,New York
2485,36047052700.0,New York
2486,36005040303.0,New York
2487,36047025500.0,New York
2488,36047053300.0,New York
2489,36047052300.0,New York
2490,36047051900.0,New York
2491,36047052900.0,New York
2492,36047053500.0,New York
2493,36047051500.0,New York
2494,36047053100.0,New York
2495,36047051700.0,New York
2496,36047052600.0,New York
2497,36047051400.0,New York
2498,36047052000.0,New York
2499,36047053400.0,New York
2500,36047051800.0,New York
2501,36047053000.0,New York
2502,36047088800.0,New York
2503,36047014000.0,New York
2504,36047021500.0,New York
2505,36047064200.0,New York
2506,36047040100.0,New York
2507,36047053200.0,New York
2508,36047011800.0,New York
2509,36047082400.0,New York
2510,36047003500.0,New York
2511,36047030900.0,New York
2512,36047112000.0,New York
2513,36047005800.0,New York
2514,36047091000.0,New York
2515,36047022900.0,New York
2516,36047027900.0,New York
2517,36047020500.0,New York
2518,36047100600.0,New York
2519,36047040600.0,New York
2520,36005023703.0,New York
2521,36005014701.0,New York
2522,36005015900.0,New York
2523,36005018301.0,New York
2524,36005017901.0,New York
2525,36005005001.0,New York
2526,36005023702.0,New York
2527,36047048900.0,New York
2528,36047023200.0,New York
2529,36047054500.0,New York
2530,36047091600.0,New York
2531,36047013300.0,New York
2532,36047006200.0,New York
2533,36047010800.0,New York
2534,36005022102.0,New York
2535,36047056000.0,New York
2536,36047003300.0,New York
2537,36047062600.0,New York
2538,36047029400.0,New York
2539,36047067000.0,New York
2540,36047035300.0,New York
2541,36047050900.0,New York
2542,36047045600.0,New York
2543,36047111800.0,New York
2544,36047084800.0,New York
2545,36047040800.0,New York
2546,36047009400.0,New York
2547,36047015700.0,New York
2548,36047021600.0,New York
2549,36047026900.0,New York
2550,36047005100.0,New York
2551,36047093000.0,New York
2552,36047003900.0,New York
2553,36047091800.0,New York
2554,36005016400.0,New York
2555,36005031600.0,New York
2556,36005033000.0,New York
2557,36005037600.0,New York
2558,36005042800.0,New York
2559,36005005600.0,New York
2560,36005038800.0,New York
2561,36005039000.0,New York
2562,36047002100.0,New York
2563,36047001300.0,New York
2564,36047002200.0,New York
2565,36047000700.0,New York
2566,36047003700.0,New York
2567,36047002901.0,New York
2568,36047001100.0,New York
2569,36047003100.0,New York
2570,36047000900.0,New York
2571,36047002000.0,New York
2572,36047049500.0,New York
2573,36005025100.0,New York
2574,36005039901.0,New York
2575,36005015300.0,New York
2576,36005044902.0,New York
2577,36005023704.0,New York
2578,36005022404.0,New York
2579,36047094401.0,New York
2580,36047095600.0,New York
2581,36047095000.0,New York
2582,36047095400.0,New York
2583,36005004001.0,New York
2584,36005014500.0,New York
2585,36005023301.0,New York
2586,36005003100.0,New York
2587,36047020700.0,New York
2588,36047019000.0,New York
2589,36047018501.0,New York
2590,36047019200.0,New York
2591,36047020600.0,New York
2592,36047019700.0,New York
2593,36047018200.0,New York
2594,36047017800.0,New York
2595,36047020400.0,New York
2596,36047017900.0,New York
2597,36047020000.0,New York
2598,36047019800.0,New York
2599,36047018000.0,New York
2600,36047020300.0,New York
2601,36047062800.0,New York
2602,36047019600.0,New York
2603,36047018300.0,New York
2604,36047019900.0,New York
2605,36047018600.0,New York
2606,36005006000.0,New York
2607,36005021100.0,New York
2608,36005022701.0,New York
2609,36005028100.0,New York
2610,36005014100.0,New York
2611,36005006900.0,New York
2612,36005028600.0,New York
2613,36005036800.0,New York
2614,36005019500.0,New York
2615,36005005902.0,New York
2616,36005004600.0,New York
2617,36047018700.0,New York
2618,36047060800.0,New York
2619,36047062200.0,New York
2620,36047060000.0,New York
2621,36047015300.0,New York
2622,36047000301.0,New York
2623,36047000200.0,New York
2624,36047058900.0,New York
2625,36047000100.0,New York
2626,36047102800.0,New York
2627,36047060600.0,New York
2628,36047119000.0,New York
2629,36047073000.0,New York
2630,36047059100.0,New York
2631,36047098200.0,New York
2632,36047088000.0,New York
2633,36047116200.0,New York
2634,36047069000.0,New York
2635,36047014100.0,New York
2636,36047115000.0,New York
2637,36047059200.0,New York
2638,36047084600.0,New York
2639,36047078000.0,New York
2640,36047099200.0,New York
2641,36047087200.0,New York
2642,36047074200.0,New York
2643,36047091200.0,New York
2644,36047080000.0,New York
2645,36047065600.0,New York
2646,36047092200.0,New York
2647,36047093600.0,New York
2648,36047090800.0,New York
2649,36047092000.0,New York
2650,36047093400.0,New York
2651,36047063200.0,New York
2652,36047090600.0,New York
2653,36047014500.0,New York
2654,36047015000.0,New York
2655,36047064400.0,New York
2656,36047063800.0,New York
2657,36047061600.0,New York
2658,36047061200.0,New York
2659,36047064000.0,New York
2660,36047065000.0,New York
2661,36047063600.0,New York
2662,36047059800.0,New York
2663,36047088200.0,New York
2664,36047086400.0,New York
2665,36047085600.0,New York
2666,36047087600.0,New York
2667,36047087401.0,New York
2668,36047086000.0,New York
2669,36047014700.0,New York
2670,36047087800.0,New York
2671,36047016400.0,New York
2672,36047016200.0,New York
2673,36047014200.0,New York
2674,36047015900.0,New York
2675,36047016900.0,New York
2676,36047016700.0,New York
2677,36047016500.0,New York
2678,36047016800.0,New York
2679,36047017400.0,New York
2680,36047016100.0,New York
2681,36047017100.0,New York
2682,36047017200.0,New York
2683,36047014900.0,New York
2684,36047016300.0,New York
2685,36047087000.0,New York
2686,36047014800.0,New York
2687,36047083000.0,New York
2688,36047094402.0,New York
2689,36047041900.0,New York
2690,36047042900.0,New York
2691,36047041500.0,New York
2692,36047039800.0,New York
2693,36047039700.0,New York
2694,36047040000.0,New York
2695,36047039500.0,New York
2696,36047039900.0,New York
2697,36047040200.0,New York
2698,36047040300.0,New York
2699,36047040500.0,New York
2700,36047039600.0,New York
2701,36047041200.0,New York
2702,36047041100.0,New York
2703,36047041300.0,New York
2704,36047041401.0,New York
2705,36047033600.0,New York
2706,36047033000.0,New York
2707,36047032800.0,New York
2708,36047034200.0,New York
2709,36047031500.0,New York
2710,36047032700.0,New York
2711,36047030200.0,New York
2712,36047031900.0,New York
2713,36047032300.0,New York
2714,36047033100.0,New York
2715,36047034300.0,New York
2716,36047033900.0,New York
2717,36047033500.0,New York
2718,36047043100.0,New York
2719,36047042100.0,New York
2720,36047042600.0,New York
2721,36047019100.0,New York
2722,36047043200.0,New York
2723,36047043500.0,New York
2724,36047044500.0,New York
2725,36047072800.0,New York
2726,36047044800.0,New York
2727,36047068600.0,New York
2728,36047059600.0,New York
2729,36047078800.0,New York
2730,36047032100.0,New York
2731,36047007400.0,New York
2732,36047081600.0,New York
2733,36047025400.0,New York
2734,36047098800.0,New York
2735,36047089800.0,New York
2736,36047034500.0,New York
2737,36047058200.0,New York
2738,36047041700.0,New York
2739,36047019500.0,New York
2740,36047117602.0,New York
2741,36047041402.0,New York
2742,36047021200.0,New York
2743,36047039200.0,New York
2744,36047019400.0,New York
2745,36047043000.0,New York
2746,36047042800.0,New York
2747,36047042500.0,New York
2748,36047041800.0,New York
2749,36047042300.0,New York
2750,36047041600.0,New York
2751,36047042700.0,New York
2752,36047036002.0,New York
2753,36047043400.0,New York
2754,36047034100.0,New York
2755,36047030800.0,New York
2756,36047037100.0,New York
2757,36047029800.0,New York
2758,36047030000.0,New York
2759,36047029900.0,New York
2760,36047029200.0,New York
2761,36047029700.0,New York
2762,36047029300.0,New York
2763,36047028700.0,New York
2764,36047028600.0,New York
2765,36047026400.0,New York
2766,36047026200.0,New York
2767,36047027800.0,New York
2768,36047027600.0,New York
2769,36047027400.0,New York
2770,36047028400.0,New York
2771,36047027200.0,New York
2772,36047029000.0,New York
2773,36047028800.0,New York
2774,36047026600.0,New York
2775,36047026700.0,New York
2776,36047028100.0,New York
2777,36047027500.0,New York
2778,36047029100.0,New York
2779,36047027700.0,New York
2780,36047027000.0,New York
2781,36047028502.0,New York
2782,36047026300.0,New York
2783,36085018100.0,New York
2784,36047044300.0,New York
2785,36047037900.0,New York
2786,36047036501.0,New York
2787,36047038700.0,New York
